"Dataset","Type","Student","Intercept","Slope"
"ds1330","Student","43314621","0.385221719684603","0.00499682766538565"
"ds1330","Student","43356023","-0.137286048266924","0.0186132094221989"
"ds1330","Student","43381873","-0.210452386874026","-0.0189337681408993"
"ds1330","Student","43397817","0.112899305019885","0.0136324436071625"
"ds1330","Student","43401928","-0.190834165336345","-0.0159419396114849"
"ds1330","Student","43413499","-0.0458375725236679","-0.00552593032954557"
"ds1330","Student","43437909","0.266385772117318","0.0140654345287023"
"ds1330","Student","43461488","-0.140593210405392","-0.00981005054048776"
"ds1330","Student","43527529","-0.0178586368600741","-0.00809559837688787"
"ds1330","Student","4352887","0.15409214800453","0.0202527883728704"
"ds1330","Student","43559758","0.0371774812216826","-0.0103227196139703"
"ds1330","Student","43602023","0.299062733698297","-0.0102687216967401"
"ds1330","Student","43626462","-0.524202336587859","0.0186528609455969"
"ds1330","Student","43660147","-0.321180591145932","0.0096694021729531"
"ds1330","Student","43668924","0.000282114994294449","0.0228289101933567"
"ds1330","Student","43723004","0.0165079596914869","0.0350804947169303"
"ds1330","Student","4378118","0.155598883897928","0.00301610962544126"
"ds1330","Student","43808997","-0.369081979618603","0.00859498292254358"
"ds1330","Student","43840216","-1.26995419072363","-0.0262599437727763"
"ds1330","Student","43849227","0.717054430765485","0.0239606022033914"
"ds1330","Student","43866145","-0.201623608420578","-0.00439991360091488"
"ds1330","Student","43872558","-0.209554594988192","-0.0747552699994469"
"ds1330","Student","43945786","0.457945267629179","0.0782730022979298"
"ds1330","Student","43951029","-0.350394040890411","-0.0443483502125193"
"ds1330","Student","43959501","-0.298717349400891","-0.000816106119883013"
"ds1330","Student","43966781","-0.0613831139205546","-0.00250965055028561"
"ds1330","Student","43977638","0.0646784866797349","-0.00338432365684037"
"ds1330","Student","4397999","0.120933914042878","0.00564118716560871"
"ds1330","Student","43987945","0.66111449798364","0.0372025849079659"
"ds1330","Student","43999119","0.196075035902685","-0.00202471499550366"
"ds1330","Student","44012778","0.309758408080014","0.00725996012535196"
"ds1330","Student","44038885","-0.0683027956117331","0.00551465029230089"
"ds1330","Student","44097169","0.150797178150981","-0.0277592537769528"
"ds1330","Student","44110523","-0.549943804419394","-0.0194305295651668"
"ds1330","Student","44112927","-0.380247765659141","-0.0263913988397937"
"ds1330","Student","44140567","-0.150055972708748","-0.000865031272174905"
"ds1330","Student","44215582","0.498292222027938","0.0420597721983326"
"ds1330","Student","44232628","0.178513797808514","-0.000531373178295412"
"ds1330","Student","44236157","0.128360258363626","-0.00271438867430623"
"ds1330","Student","44237118","0.0646784866797347","-0.00338432365684037"
"ds1330","Student","44243205","0.184676918643735","0.0162375996739549"
"ds1330","Student","44254534","-0.561040471269357","-0.0630483690135816"
"ds1330","Student","44287344","-0.258901461275119","-0.0166454527436014"
"ds1330","Student","44300578","0.111444089656982","0.00495437440244935"
"ds1330","Student","44312098","-0.170035357109432","-0.0017411097408366"
"ds1330","Student","44315103","0.353563129590843","5.3494429110469e-05"
"ds1330","Student","44435986","0.188794999559722","0.0097775166323933"
"ds1330","Student","44439818","0.0737278052665385","0.00368664082904606"
"ds1330","Student","4444666","-0.0997780266362062","-0.013160446754203"
"ds1330","Student","44458139","-0.0152029265456897","0.0112307970535178"
"ds1330","Student","44487209","-0.199152534030339","-0.00799097681910229"
"ds1330","Student","44494647","-0.13808252835826","0.0043217162425516"
"ds1330","Student","44502054","0.118553933923725","-0.00353987129190834"
"ds1330","Student","44509892","0.3691491953445","0.00910247633385737"
"ds1330","Student","44517264","0.649994005442423","0.0423047189120946"
"ds1330","Student","44525291","-0.609578721739562","-0.0122320628818771"
"ds1330","Student","44525771","-0.66365140059677","0.0133816707020289"
"ds1330","Student","44543509","-0.138211237555011","0.000411406543792918"
"ds1330","Student","44547039","0.337166628440278","0.0276651224052666"
"ds1330","Student","44557983","0.301985134817479","0.00406712536006093"
"ds1330","Student","44562889","-0.17265831125328","0.000513943441549468"
"ds1330","Student","4457186","0.261594163892606","0.0548426396178595"
"ds1330","Student","44588150","0.369460587798719","0.00437179208311244"
"ds1330","Student","44619355","-0.350219811594211","0.00557120799382328"
"ds1330","Student","44624664","-0.551304514361126","-0.0297951879663317"
"ds1330","Student","44674030","0.339672281791133","0.0142392906850464"
"ds1330","Student","44682373","0.5466989706742","0.00252209705670547"
"ds1330","Student","44682869","0.20809540597824","-0.00413836794794921"
"ds1330","Student","44694757","-0.340887494385946","-0.0258015159986213"
"ds1330","Student","44750734","-0.0801086912765758","-0.0413014212059652"
"ds1330","Student","44754867","0.0149251464629255","-0.00914733980404695"
"ds1330","Student","44799291","-0.293424715739209","0.00622359886500774"
"ds1330","Student","44803417","-0.402253725805361","-6.25190957182162e-05"
"ds1330","Student","44827790","0.0798790402387122","-0.05586450516762"
"ds1330","Student","44833092","0.301985134817479","0.00406712536006093"
"ds1330","Student","44842985","0.415394165730916","0.0717497132032471"
"ds1330","Student","4487091","0.135813827358083","-0.0110661852278918"
"ds1330","Student","44902786","-0.34861008951621","-0.0140243789711316"
"ds1330","Student","44984833","-0.0766015924269719","0.0083215579558333"
"ds1330","Student","44994036","-0.45528272973299","-0.00870661145626069"
"ds1330","Student","45031985","-0.52740457139511","-0.0179011221779193"
"ds1330","Student","45125829","-0.0884549340028515","0.00227111596820886"
"ds1330","Student","45132770","-0.0494718034385479","0.0304492954350334"
"ds1330","Student","45132925","0.476544541296353","-0.0254090149858241"
"ds1330","Student","45166565","-0.501836862095867","-0.0458520346058493"
"ds1330","Student","45172411","0.196075035902685","-0.00202471499550366"
"ds1330","Student","4519153","0.570032718784055","0.030395770866005"
"ds1330","Student","45228339","-0.201623608420578","-0.00439991360091488"
"ds1330","Student","45288233","-0.339291052487275","0.00604665885139661"
"ds1330","Student","45304294","-0.284046896187116","-0.00990648403489436"
"ds1330","Student","45326130","-0.354293011754217","0.0039490720907576"
"ds1330","Student","45329866","-0.594612216061273","-0.011215456088748"
"ds1330","Student","45342143","0.337166628440278","0.0276651224052666"
"ds1330","Student","45376930","-0.0716918577008503","-0.00967771449229335"
"ds1330","Student","45378056","0.365413454054418","0.0155835054161594"
"ds1330","Student","4538806","0.368158132063189","0.00878206439810916"
"ds1330","Student","45430085","0.150797178150981","-0.0277592537769528"
"ds1330","Student","45436387","-0.0952922077486493","0.0207795555023199"
"ds1330","Student","45444445","-0.215108584198279","0.00064030306602224"
"ds1330","Student","4554470","-0.212484328054559","0.000632491572765873"
"ds1330","Student","45570987","-0.160032454429997","-0.00648580882329771"
"ds1330","Student","4558020","0.450012013151882","-0.0222097255507918"
"ds1330","Student","45607239","-0.567969547501638","-0.0139691597077155"
"ds1330","Student","45708118","0.5466989706742","0.00252209705670547"
"ds1330","Student","45718705","-0.862309821759288","-0.0927129669372554"
"ds1330","Student","45727432","0.213865274155851","0.00895737147327434"
"ds1330","Student","45783620","0.456242917397287","0.00512392442932396"
"ds1330","Student","45795591","0.148551745278986","-0.0070429203651211"
"ds1330","Student","45885391","0.197939193494163","0.00981021597703564"
"ds1330","Student","45936851","-0.34108687975379","-0.0071902556788405"
"ds1330","Student","45977451","-0.0387841643128442","-0.00775482257859522"
"ds1330","Student","45983625","0.095620106693126","-0.031390522257213"
"ds1330","Student","45998971","0.249627961640109","0.0091687983954561"
"ds1330","Student","46006047","-0.302852680893565","-0.0291401886559602"
"ds1330","Student","46019005","-0.140593210405392","-0.00981005054048774"
"ds1330","Student","4602162","0.247565540617404","0.0259051342588508"
"ds1330","Student","46042411","-0.0531945994703585","0.0001583417289628"
"ds1330","Student","46044359","-0.325230783205188","0.0162695378444999"
"ds1330","Student","46055716","-0.0517580525439562","0.00299066274886723"
"ds1330","Student","4605689","-0.782626463683342","-0.0299599842633026"
"ds1330","Student","46072435","-0.510043655272046","-0.0553182793175872"
"ds1330","Student","46120192","-0.0613415317936462","-0.0451442113473904"
"ds1330","Student","4613593","0.0510713702000952","0.010762997566895"
"ds1330","Student","46138565","0.0345948307776447","-0.000230595390898711"
"ds1330","Student","4616649","0.000340095119226767","-0.00362630546409403"
"ds1330","Student","46175435","-0.687547532586714","0.0104074559014751"
"ds1330","Student","46191192","0.063418741328088","-0.0064601558655277"
"ds1330","Student","46194062","0.269035569510716","0.00506858116821586"
"ds1330","Student","46201209","-0.252733574721504","-0.0287831962261564"
"ds1330","Student","46202334","-0.0253214079696303","0.000610755453460012"
"ds1330","Student","46213248","0.386832586362953","0.0141220827419573"
"ds1330","Student","46222417","0.176920175036887","-0.000526629520339786"
"ds1330","Student","46230876","-0.138211237555011","0.000411406543792918"
"ds1330","Student","46262529","0.163712319243749","0.0117147507712121"
"ds1330","Student","46342693","0.288233773954995","0.0549236280827839"
"ds1330","Student","46346667","-0.365859785108277","-0.0430001616463309"
"ds1330","Student","46348988","-0.319869565799058","0.00181584279221624"
"ds1330","Student","46493197","-0.290573169937391","0.00391797450358322"
"ds1330","Student","46496696","0.457945267629179","0.0782730022979298"
"ds1330","Student","46499243","-0.212991482841319","0.0140167720707913"
"ds1330","Student","46503123","-0.199397340772911","0.000593536186058899"
"ds1330","Student","46503913","0.279262514525514","0.0070011559719483"
"ds1330","Student","46529424","-0.034354256777856","-0.00475560511031245"
"ds1330","Student","46548215","-0.02937911154393","-0.0204953881305355"
"ds1330","Student","46607024","0.115744234063492","0.0402114112008401"
"ds1330","Student","46688114","-0.347800692671564","0.00103528109169733"
"ds1330","Student","46696439","0.0687600605229654","-0.0057394104847351"
"ds1330","Student","4670111","-0.0936228377871902","-0.0549701911781623"
"ds1330","Student","46712464","0.1530452483943","-0.014257762315053"
"ds1330","Student","46749802","0.312598285513709","0.0012307426410637"
"ds1330","Student","4675093","-0.201623608420578","-0.00439991360091488"
"ds1330","Student","46846092","0.136061430049266","0.00202749796931284"
"ds1330","Student","46867691","0.193263599633044","-0.0121525254300387"
"ds1330","Student","46876697","-0.885776845680413","-0.0683564712546065"
"ds1330","Student","46879817","-0.200049544117919","-0.00393656705835035"
"ds1330","Student","46930345","0.23247492558001","-0.0191496484198492"
"ds1330","Student","46972925","0.0646784866797348","-0.00338432365684037"
"ds1330","Student","47026745","0.303558169578681","-0.00498322846972189"
"ds1330","Student","47037299","-0.208001093373864","-0.0196178558545089"
"ds1330","Student","47080843","-0.09194988266899","-0.0118474350435544"
"ds1330","Student","4710587","0.430065127928125","0.0197052075517424"
"ds1330","Student","47127136","0.691802479464574","-0.00292560558547131"
"ds1330","Student","4714638","0.498087653255762","0.0232214471752099"
"ds1330","Student","47162940","0.127079587832656","0.00720750110349062"
"ds1330","Student","47166126","-0.273126027583683","0.00185346524691341"
"ds1330","Student","47171767","0.803208506888995","0.0147705770745175"
"ds1330","Student","47213677","-0.0581319509388145","0.0276095363752605"
"ds1330","Student","47228826","0.190981309920089","0.0314720624236288"
"ds1330","Student","47237085","-0.0672480776527111","-0.00509744542652742"
"ds1330","Student","47289860","-0.711851167487639","-0.0116234715761177"
"ds1330","Student","47315394","0.150797178150981","-0.0277592537769529"
"ds1330","Student","47363615","0.0409744218838528","0.00428286266499311"
"ds1330","Student","47380454","0.063057102192854","0.00566378915288107"
"ds1330","Student","4742286","0.518626492938561","0.00820028353050009"
"ds1330","Student","4745454","0.5466989706742","0.00252209705670547"
"ds1330","Student","47455989","-0.12022365698847","0.00526608743260004"
"ds1330","Student","47499686","0.00830262321781237","-0.032548259911831"
"ds1330","Student","47516879","0.0972589412233835","0.0219485334037862"
"ds1330","Student","47578639","-0.0268833559485503","-0.00886738412805986"
"ds1330","Student","47585119","0.381763098475107","0.00957765830224365"
"ds1330","Student","4758931","0.28412615328877","-0.00181170266057992"
"ds1330","Student","4762658","-0.54048259542883","0.00451036264412522"
"ds1330","Student","47647341","-0.312089139536748","-0.00382332437527008"
"ds1330","Student","47649578","0.616644395790228","0.00723817785430019"
"ds1330","Student","4766170","-0.402253725805361","-6.25190957182153e-05"
"ds1330","Student","4766836","-0.457202117222545","-0.00182019975825496"
"ds1330","Student","47692465","0.569673495797132","0.0335877184594894"
"ds1330","Student","47716156","-0.308283356920978","-0.0443584003472177"
"ds1330","Student","4772118","-0.322889203463677","-0.00335986059936568"
"ds1330","Student","47749766","0.195433813915861","0.00124949018724706"
"ds1330","Student","47780445","-0.212484328054559","0.000632491572765873"
"ds1330","Student","47832701","-0.181916489272795","0.000541501801406513"
"ds1330","Student","47839445","0.142983581623438","-0.000425612143957669"
"ds1330","Student","47842068","-0.0431188836351034","-0.0145177165309003"
"ds1330","Student","47850526","0.251627303671698","-0.00887889198574953"
"ds1330","Student","47860805","0.632198322474406","-0.00321034286240545"
"ds1330","Student","4795230","-0.319869565799058","0.00181584279221624"
"ds1330","Student","48084235","-0.535854126811206","-0.0134783545820459"
"ds1330","Student","48151769","0.0251623084771944","0.0180523881318739"
"ds1330","Student","48174531","-0.256037506239015","-0.0303873300704681"
"ds1330","Student","48219140","-0.17265831125328","0.000513943441549468"
"ds1330","Student","48221669","0.353724828488477","-0.00275577266417517"
"ds1330","Student","4822611","0.812689806995996","0.065912266149616"
"ds1330","Student","48234762","-0.199397340772911","0.000593536186058899"
"ds1330","Student","48239147","-0.00402736420561735","-0.0103006551291181"
"ds1330","Student","48267607","0.217844926000698","0.0221875227142218"
"ds1330","Student","48273102","-0.137552472686385","-0.00217942656450534"
"ds1330","Student","48276599","-0.373211175332697","0.00188888631229315"
"ds1330","Student","48290933","0.319853974156122","0.00877900077957316"
"ds1330","Student","48296056","-0.180147754628546","0.0076642419437582"
"ds1330","Student","48306437","-0.0212856847683113","-0.00883164924814766"
"ds1330","Student","48329113","-0.0632476310156851","-0.0124539826426885"
"ds1330","Student","4833116","-0.114500726932209","0.0131565993660361"
"ds1330","Student","48335230","0.351634030967857","0.00225976195183931"
"ds1330","Student","4836087","-0.190540295333104","-0.0396146941229071"
"ds1330","Student","48364661","-0.09194988266899","-0.0118474350435544"
"ds1330","Student","48380786","-0.0843143569245671","-0.0201739693468099"
"ds1330","Student","4838352","0.34778296754633","-0.0400102153065192"
"ds1330","Student","48440932","-0.200049544117919","-0.00393656705835035"
"ds1330","Student","48446752","-0.427131097285306","-0.0153374769951908"
"ds1330","Student","48459962","-0.248608945217871","-0.0264856176425146"
"ds1330","Student","48473983","-0.0524194675185488","0.000156034432082179"
"ds1330","Student","48477762","0.455674552908884","0.038217617407628"
"ds1330","Student","48500579","-0.347800692671564","0.00103528109169733"
"ds1330","Student","48569245","-0.0716918577008503","-0.00967771449229335"
"ds1330","Student","48635330","-0.103668616104077","-0.0179800130104753"
"ds1330","Student","48645426","0.453120149161586","0.00729167513694829"
"ds1330","Student","48669504","-0.532235399633544","-0.029559265734908"
"ds1330","Student","48687542","0.235494136869618","0.0258204672948701"
"ds1330","Student","48700313","-0.397657694097811","-0.0287623453540448"
"ds1330","Student","48733591","0.203112667952386","-0.00647860422195108"
"ds1330","Student","48734105","-0.00402736420561735","-0.0103006551291181"
"ds1330","Student","48755343","-0.142743428828446","-0.0120735781380629"
"ds1330","Student","48763355","-0.476672028782733","-0.0328446262160015"
"ds1330","Student","48766072","-0.17265831125328","0.000513943441549468"
"ds1330","Student","48800975","-0.744120046635074","-0.047314019743533"
"ds1330","Student","48832850","-0.327826981909471","-0.00322107841701067"
"ds1330","Student","48872310","0.0836559572524388","-0.00486817712196553"
"ds1330","Student","48873263","-0.168372089760883","-0.0107874359035325"
"ds1330","Student","4887877","0.956804756461144","0.0447634342866411"
"ds1330","Student","48911351","-0.212484328054559","0.000632491572765873"
"ds1330","Student","48938592","0.17814273528982","-0.0828822654479714"
"ds1330","Student","4894891","0.197939193494163","0.00981021597703564"
"ds1330","Student","48961780","-0.284046896187116","-0.00990648403489436"
"ds1330","Student","49024807","0.141241207445979","0.0268847189863175"
"ds1330","Student","49024840","0.212066301557575","0.00150251180592851"
"ds1330","Student","49055899","-0.466529299135213","-0.0536110553541985"
"ds1330","Student","49098309","-0.118213967379553","-0.0309105122163429"
"ds1330","Student","49107000","0.233589476616146","0.0217875068685326"
"ds1330","Student","4912125","-0.0613415317936461","-0.0451442113473904"
"ds1330","Student","49125366","0.0854062315782821","-0.00508872711825457"
"ds1330","Student","49138146","-0.0608620670895332","-0.0151793801030011"
"ds1330","Student","4915590","-0.323628856043152","-0.0472749191890697"
"ds1330","Student","49160848","0.642128592924606","0.0677319984618779"
"ds1330","Student","49169347","0.452733300364179","0.0223325121578672"
"ds1330","Student","49170278","-0.0747766355575515","-0.00530242062703131"
"ds1330","Student","49174924","0.136606192939198","-3.1933461261672e-05"
"ds1330","Student","49192497","-0.302999077458826","-0.11312616247268"
"ds1330","Student","49228463","0.135813827358083","-0.0110661852278918"
"ds1330","Student","49235846","0.194404341578073","-0.0335200693230211"
"ds1330","Student","49236536","0.232143421986148","0.0558992207589458"
"ds1330","Student","49255362","-0.17265831125328","0.000513943441549468"
"ds1330","Student","49276484","0.106312902033719","-0.000316456348702318"
"ds1330","Student","49299951","0.365413454054418","0.0155835054161594"
"ds1330","Student","49368224","-0.586877159469243","0.0121721900927093"
"ds1330","Student","49398075","0.254989477602219","-0.0149602928521242"
"ds1330","Student","49418111","0.5466989706742","0.00252209705670547"
"ds1330","Student","49461217","-0.371419272502012","0.00110558534820523"
"ds1330","Student","49507234","-0.46532258634347","-0.0719889230555539"
"ds1330","Student","49520210","-0.0746245135613187","0.00307947142070714"
"ds1330","Student","49574281","-0.481837179444668","-0.0196226657818558"
"ds1330","Student","49608708","-0.279377602246759","0.00386696735977653"
"ds1330","Student","49639404","-0.474469388785083","-0.00250445202314799"
"ds1330","Student","49651895","0.197939193494163","0.00981021597703565"
"ds1330","Student","49697340","0.0589873691673531","0.011877924138387"
"ds1330","Student","49708267","-0.342640754664865","-0.00726467600296084"
"ds1330","Student","49731742","-0.0323924054571103","0.0147868802586361"
"ds1330","Student","49746397","-0.0786883590499484","-0.0309822873076597"
"ds1330","Student","49825241","0.0233246507774936","0.0329009566014673"
"ds1330","Student","4986287","0.279262514525514","0.0070011559719483"
"ds1330","Student","49869424","-0.354293011754217","0.0039490720907576"
"ds1330","Student","49876498","0.516778622268147","0.00352783019076124"
"ds1330","Student","49951007","-0.0898413355514326","0.00026742625276214"
"ds1330","Student","4997662","0.371676171158128","-0.0176742514703308"
"ds1330","Student","5003658","-0.314830550965653","0.00998903783908299"
"ds1330","Student","50037396","0.0921268883666857","0.0310090213607687"
"ds1330","Student","5004927","0.0225197360276974","0.00482188783958137"
"ds1330","Student","50069975","0.515003437895001","0.0430498193558869"
"ds1330","Student","5014402","-0.108712628480624","-0.00789559763033873"
"ds1330","Student","5019110","-0.0839765693126362","-0.0219183506813455"
"ds1330","Student","50193413","-0.216091543909239","-0.00521796045544388"
"ds1330","Student","50204270","0.28412615328877","-0.00181170266057992"
"ds1330","Student","50258127","-0.406749993469913","-0.0326345258011828"
"ds1330","Student","50264962","0.21443516549729","0.0122515767585408"
"ds1330","Student","50266895","0.0961279338326303","0.0303267772086804"
"ds1330","Student","50275801","0.30811434072395","0.0153550908042613"
"ds1330","Student","50301855","0.266401526036316","0.0322933951214014"
"ds1330","Student","50343982","0.0559049439029916","-0.0252171316627608"
"ds1330","Student","50374939","-0.50764610449762","0.0171441484082653"
"ds1330","Student","50382996","0.0518367318464726","-0.000334026994847277"
"ds1330","Student","50428294","0.369460587798719","0.00437179208311244"
"ds1330","Student","50435798","0.0732572147779616","-0.00581972219122985"
"ds1330","Student","5044049","0.0852308991809191","0.0246621974928419"
"ds1330","Student","50467345","0.482563473579295","0.0586633379636122"
"ds1330","Student","50574023","-0.0531945994703585","0.0001583417289628"
"ds1330","Student","5058353","0.159722870127858","0.0236886027201977"
"ds1330","Student","50590496","0.497877562376873","0.0560140460048044"
"ds1330","Student","5062647","0.573529192304434","-0.00570944775934593"
"ds1330","Student","50628718","0.309758408080014","0.00725996012535196"
"ds1330","Student","50716499","-0.330280999040979","-0.106387683139672"
"ds1330","Student","50725509","0.612301272256476","0.0445079210949394"
"ds1330","Student","50768724","-0.351450037987695","-0.00503757980376911"
"ds1330","Student","50790392","0.432583909839396","-0.0138919784203093"
"ds1330","Student","50833370","0.2143361117801","-0.0228106814734091"
"ds1330","Student","50841758","0.189984315637384","0.00774976390809832"
"ds1330","Student","50875198","-0.0955114670301569","-0.0378545304487501"
"ds1330","Student","50895441","0.423402125123799","-5.95921069344841e-06"
"ds1330","Student","50905083","-0.401525049712092","0.00412241858120321"
"ds1330","Student","50923004","-0.0693691925374297","0.000206487838850081"
"ds1330","Student","50927062","-0.390692604939028","-0.00613785893402078"
"ds1330","Student","50980916","0.379082057817284","-0.012418446526234"
"ds1330","Student","50992130","-0.039991060932317","0.0187981211205767"
"ds1330","Student","5099276","-0.492674063936861","-0.0183757926241917"
"ds1330","Student","51027802","-0.0306022332929736","0.00859808828291391"
"ds1330","Student","51042839","-0.31864743805835","-0.0236634042199743"
"ds1330","Student","51088616","-0.0242626252986133","0.0136271821666177"
"ds1330","Student","51111314","-0.623730365245095","-0.0329471559802501"
"ds1330","Student","51143315","-0.406749993469913","-0.0326345258011828"
"ds1330","Student","51213974","0.497928822228075","0.0109967908552322"
"ds1330","Student","5123122","0.507879201989936","0.0114563317425401"
"ds1330","Student","51241857","-0.264427047698481","0.00234560178960773"
"ds1330","Student","51275127","-0.695696819189872","-0.0255578807508788"
"ds1330","Student","51299811","0.118385276901697","-0.000352391588901801"
"ds1330","Student","5131257","-0.113540151481669","0.0319104051163325"
"ds1330","Student","5132178","-0.300525524004053","0.0103361372309444"
"ds1330","Student","51346982","0.193263599633044","-0.0121525254300387"
"ds1330","Student","51348236","-0.6507967172365","-0.00745382877321617"
"ds1330","Student","51364613","0.120933914042878","0.00564118716560871"
"ds1330","Student","51420778","0.570032718784055","0.030395770866005"
"ds1330","Student","51462325","0.507230327301468","0.000841050700657512"
"ds1330","Student","51477059","-0.171697177046695","0.00730526034133338"
"ds1330","Student","51587816","0.469130825279568","0.0711655970017839"
"ds1330","Student","51614645","-0.0222482612717701","-0.0578916479673145"
"ds1330","Student","51626962","0.647584544343594","0.0169492557185721"
"ds1330","Student","5169160","0.0518367318464724","-0.00033402699484728"
"ds1330","Student","51694008","-0.00922646043534643","0.0076988697107263"
"ds1330","Student","5170728","-0.0672480776527111","-0.00509744542652742"
"ds1330","Student","51708607","-0.199646322367969","-0.00391682183753546"
"ds1330","Student","5171889","0.170443311555527","-0.0307030164911025"
"ds1330","Student","51720328","-0.322889203463677","-0.00335986059936568"
"ds1330","Student","51738071","0.196075035902685","-0.00202471499550366"
"ds1330","Student","51772959","0.127079587832656","0.00720750110349062"
"ds1330","Student","51807289","-0.0716918577008503","-0.00967771449229335"
"ds1330","Student","51839149","-0.290985381931023","-0.000397242517723876"
"ds1330","Student","51848859","-0.171697177046695","0.00730526034133338"
"ds1330","Student","51865209","0.387703910547908","0.00285605518426356"
"ds1330","Student","51872533","0.588581595276461","0.00087736498733255"
"ds1330","Student","51874793","-1.10029453620741","9.417938286703e-05"
"ds1330","Student","51923763","0.426572879010138","0.0293587671524109"
"ds1330","Student","51941171","-0.185982060507785","-0.00215830614681796"
"ds1330","Student","51969524","0.471322426644599","0.0148945939412693"
"ds1330","Student","52049747","0.212010012295687","0.0444092078950402"
"ds1330","Student","52056665","0.439095249727671","0.0665152405013466"
"ds1330","Student","52065030","0.739667515342074","-0.00591021648794302"
"ds1330","Student","5211454","0.708878075932801","0.0326787571271879"
"ds1330","Student","5215309","0.103103126829976","0.0469077136880347"
"ds1330","Student","52160169","0.188273034679063","0.00583977631521622"
"ds1330","Student","52180991","0.43369504912356","0.054605061057326"
"ds1330","Student","52193897","0.223191622967182","0.00164678054102116"
"ds1330","Student","5223074","-0.114769511617129","0.0131446634399241"
"ds1330","Student","5223592","-0.402253725805361","-6.25190957182166e-05"
"ds1330","Student","52280386","0.5466989706742","0.00252209705670547"
"ds1330","Student","52375333","-0.652178252781981","-0.0168576939653387"
"ds1330","Student","5239730","0.115744234063492","0.0402114112008401"
"ds1330","Student","52431104","0.301985134817479","0.00406712536006093"
"ds1330","Student","52466170","-0.0662168836488956","0.0186040663285016"
"ds1330","Student","5247910","0.0646784866797348","-0.00338432365684037"
"ds1330","Student","52503257","-0.212484328054559","0.000632491572765873"
"ds1330","Student","52558489","-0.351450037987695","-0.00503757980376911"
"ds1330","Student","5256829","0.141241207445979","0.0268847189863175"
"ds1330","Student","5259917","0.5466989706742","0.00252209705670547"
"ds1330","Student","52649520","-0.027351113862535","0.0390494740755305"
"ds1330","Student","52652510","-0.56791475672583","0.00725240743505171"
"ds1330","Student","52695413","-0.205015890157808","0.00476964473298234"
"ds1330","Student","52697120","-0.0716918577008503","-0.00967771449229335"
"ds1330","Student","52712581","0.303558169578681","-0.00498322846972189"
"ds1330","Student","52804489","-0.0672480776527111","-0.00509744542652742"
"ds1330","Student","5280893","-0.248406009702519","-0.00446647404141509"
"ds1330","Student","5283013","0.190266312282336","0.00221184551655569"
"ds1330","Student","52869148","0.117996326265534","-0.000351233818811896"
"ds1330","Student","52877009","0.0650059102986763","-0.00134489984586545"
"ds1330","Student","52878456","-0.850637512545509","-0.0685116602149235"
"ds1330","Student","52898165","0.242550559897068","0.017493435620497"
"ds1330","Student","53004207","0.259798513140148","0.0106152597456337"
"ds1330","Student","53033338","0.26443994507211","-0.0184578016240749"
"ds1330","Student","53053262","0.295175086636079","-0.00428850442224173"
"ds1330","Student","53059317","0.0646784866797348","-0.00338432365684037"
"ds1330","Student","53089403","0.553707489608157","0.0408058125592269"
"ds1330","Student","5311611","0.359756820293982","-0.00165437880706899"
"ds1330","Student","53132741","-0.212484328054559","0.000632491572765873"
"ds1330","Student","53168093","0.463330116122056","0.00128831667087304"
"ds1330","Student","53203753","-0.0538324743209844","0.000160240459430096"
"ds1330","Student","5322412","-0.0672480776527111","-0.00509744542652742"
"ds1330","Student","5322847","-0.137552472686385","-0.00217942656450534"
"ds1330","Student","5327407","-0.137552472686385","-0.00217942656450534"
"ds1330","Student","53280176","0.288233773954995","0.0549236280827839"
"ds1330","Student","5329019","-0.238481054811594","-0.000547852715439"
"ds1330","Student","5329182","-0.0512588227195735","0.012458475856353"
"ds1330","Student","53303398","-0.133484878114942","-0.0181179949269999"
"ds1330","Student","5330345","0.230825161769425","-0.000687085823873059"
"ds1330","Student","53358495","-0.0531945994703585","0.0001583417289628"
"ds1330","Student","53377952","0.493161601494779","0.019819847917729"
"ds1330","Student","53421919","-0.108712628480624","-0.00789559763033873"
"ds1330","Student","53423887","-0.712623534341621","-0.0224224244884895"
"ds1330","Student","53441543","-0.00402736420561735","-0.0103006551291181"
"ds1330","Student","53499102","-0.142743428828446","-0.0120735781380629"
"ds1330","Student","5356116","0.136009354372451","0.0220997852069513"
"ds1330","Student","53617527","0.141241207445979","0.0268847189863175"
"ds1330","Student","5362121","-0.403302225870232","-0.0146294304065779"
"ds1330","Student","53669288","0.749664257563834","0.0169351199213933"
"ds1330","Student","53671430","-0.0909670725548158","-0.0436911151664337"
"ds1330","Student","53696929","0.063057102192854","0.00566378915288107"
"ds1330","Student","53765815","0.128457745726308","0.0335373339022881"
"ds1330","Student","5380223","0.582384479308164","0.0261194382136686"
"ds1330","Student","53812757","-0.391353236288709","-0.051624964105804"
"ds1330","Student","53858436","-0.136725428617836","-0.00473746246744055"
"ds1330","Student","53880124","0.255624002547451","0.0233499839162495"
"ds1330","Student","53889823","0.388209615185341","-0.0128017104663572"
"ds1330","Student","5394526","-0.535340728683491","-0.0207529446272285"
"ds1330","Student","53984901","-0.658008017647722","-0.0249792761784088"
"ds1330","Student","53991532","-0.286883207036975","-0.00774947529147468"
"ds1330","Student","54033641","-0.0301947516251479","-0.0118294146828787"
"ds1330","Student","54055801","-0.514447612005945","-0.0464636030466887"
"ds1330","Student","54067685","-0.224761836322192","-0.07855398889226"
