"Dataset","Type","Student","Intercept","Slope_time","Slope_opp"
"ds565","Student","Stu_c8f6a84849e5a7b472e3c90fa7402951","-0.223215150173518","-0.026639719280854","-0.0670773269633052"
"ds565","Student","Stu_ceb9d8104840276712f124b559ba3acf","0.0174197546669145","-0.0266434508075372","-0.0505033130729396"
"ds565","Student","Stu_cfb9266e8e4ee08b46d334ea2003cf80","0.0577848546626523","-0.0266458684922521","-0.0186834857965649"
"ds565","Student","Stu_d303e64a3b790d2acbaf6813c5d2406a","0.0846002240025445","-0.0266439151809446","-0.0233760442123717"
"ds565","Student","Stu_d7785fd722bbc4458524ce139db4608a","0.407178651650713","-0.0266435389496229","-0.0248629846074305"
"ds565","Student","Stu_dedc7d21662d7b189525ffc8480e3bf8","0.55149441265284","-0.0266433351988807","-0.0368115075376609"
"ds565","Student","Stu_ea5529e0676a3cc1a71184feeeba39fd","0.158483333186689","-0.0266480457792545","0.0312948795523556"
"ds565","Student","Stu_ef67706133478e8722d24196da7ace6d","0.486410845580036","-0.0266438812384117","-0.0017386273059506"
"ds565","Student","Stu_fcc2ada809e08a8c806142371f6a7fd3","0.127849048595464","-0.0266498485201654","-0.0535249432272809"
"ds566","Student","Stu_0b38c3846a667decab76a72e99df6aab","0.210888390908253","8.26356875076644e-07","-0.0450336576267561"
"ds566","Student","Stu_12120881c9d7dc0b64fe9655dbc969ec","0.280777923206006","1.1002159303874e-06","-0.0494318550356103"
"ds566","Student","Stu_1d0ab94d74cbc6125f18cdf35d4a21c3","0.205418277556007","8.04922476736323e-07","-0.0571306960865476"
"ds566","Student","Stu_1df223561432f1347301cba802fcc941","0.159167548025029","6.23691029331228e-07","-0.0553895501949906"
"ds566","Student","Stu_1f7ff3c3f8fe85125ce1602418c3a6b1","0.166391175819846","6.51996496813495e-07","-0.0354330048484992"
"ds566","Student","Stu_21020a902c8ce0b5bdaddb18c936a663","0.214589007229466","8.4085757720579e-07","-0.0513571155782841"
"ds566","Student","Stu_26d3e4bcc61d18c3f32a3c385787d0d6","0.402287402023761","1.57634547348641e-06","-0.0508138092565489"
"ds566","Student","Stu_2878d933714f2fd606f3377d804f79d4","0.278774534079501","1.09236573829759e-06","-0.0559725651166225"
"ds566","Student","Stu_301e727154e8af16443407cd61d09330","-0.175224415077767","-6.86609155948232e-07","-0.0414255601472959"
"ds566","Student","Stu_311098216a0098467f9e7b4a63941a89","0.304673199654642","1.19384851912377e-06","-0.049338973175665"
"ds566","Student","Stu_34c34e0ae0ebd93bc4e75adf0163c317","0.200336617974247","7.85010217393353e-07","-0.0520820910492682"
"ds566","Student","Stu_37707dbfe09e0a6ef5bee8369ebbe2a8","-0.319072111090362","-1.25027001964962e-06","-0.0407663750470193"
"ds566","Student","Stu_3bcc4c72bb3284859c03ffa11a9c3775","0.313314314688246","1.22770834794409e-06","-0.0455475551931428"
"ds566","Student","Stu_3dc8cd6c487c20f484240a55cb632a73","0.210715135987585","8.25677983297828e-07","-0.0445449393751354"
"ds566","Student","Stu_532e492b8db32436307c5ecf9cccd0ce","0.419940346508457","1.64551775925069e-06","-0.0481320599314416"
"ds566","Student","Stu_55fa52595bca745223224c38adef6626","0.283140618548779","1.10947404806663e-06","-0.0502226480271521"
"ds566","Student","Stu_5a6f426e4cdda57201ea1ba04862f139","0.279593861343929","1.09557623611106e-06","-0.0559778691287228"
"ds566","Student","Stu_62eb885d142e4e939b9f69bbc8c2b13d","0.153467542567183","6.01355808896477e-07","-0.0487777989894577"
"ds566","Student","Stu_72d17954186c3cd81cebe56a114515cc","0.10177757193005","3.9881093468817e-07","-0.0438071861865023"
"ds566","Student","Stu_7d64f7f655472d6c9f78c3f7dc1b492e","0.255817306037192","1.00240885094233e-06","-0.0554807404711328"
"ds566","Student","Stu_7f28c22af68d628f6c952f36d7a125d5","0.242552194202296","9.5043009423497e-07","-0.0567607348886536"
"ds566","Student","Stu_81727192f95e2ba0f339cb7588b00216","0.0473572761929802","1.8556740178267e-07","-0.04394935363529"
"ds566","Student","Stu_83a801fec27ef322a05c65f81ffd4e0d","0.133741400765767","5.24059790722444e-07","-0.0523907816018917"
"ds566","Student","Stu_84afde37ee0a3c6dccdb48f49afc6c11","0.385205386072052","1.5094103460426e-06","-0.0585515471530459"
"ds566","Student","Stu_8868c3db81e278585a1fc654d8d9cfe3","0.454456940202326","1.78076951199209e-06","-0.0526130664537685"
"ds566","Student","Stu_a1a1dcf0c107055332ad64df7bcee295","0.254557227227628","9.97471287604031e-07","-0.0546242526826459"
"ds566","Student","Stu_a27f775aaaa3e82c3d6c57115b39b6a9","0.191906948808859","7.51978929898392e-07","-0.0482590797439341"
"ds566","Student","Stu_a429fe27be72960cfeff4618c7018c06","0.032970960868779","1.29195258565237e-07","-0.039003175007467"
"ds566","Student","Stu_a57dcca9e36c450ce39429ed5231d873","0.250289935943273","9.80750094580584e-07","-0.0362913062404234"
"ds566","Student","Stu_a5b07df15974e6edd9ffa4c8557c2076","0.354230842438583","1.38803796051848e-06","-0.045085564715443"
"ds566","Student","Stu_aa68f95510359f395b565351516dbeff","0.461150202601557","1.80699676602194e-06","-0.0579476655072903"
"ds566","Student","Stu_ac92e373faf63eb8b9aebc974b8f2047","0.22065588127693","8.64630356056983e-07","-0.0590926056472168"
"ds566","Student","Stu_b2044088610985353e9fc0aeb78fc875","0.605685023258666","2.3733500973911e-06","-0.0583778258708633"
"ds566","Student","Stu_b32cfddcc9dd2cac6141703689615011","0.804017509565033","3.15050721307896e-06","-0.0606992414204106"
"ds566","Student","Stu_b3f2103fb6a2fed502e019cd6fc14c50","-0.163721986696705","-6.41537396749771e-07","-0.0448294134867016"
"ds566","Student","Stu_b565ce51ae90d424b63db6a3c8b8a1a8","-0.0372245292532215","-1.45862679009551e-07","-0.0355693452949049"
"ds566","Student","Stu_b7213a3d84b351e58fed1031812fbc5c","0.192178282024561","7.53042137158245e-07","-0.0521146832601624"
"ds566","Student","Stu_bba1e65743de462fa11059339d1fa843","0.208077292140828","8.15341708319591e-07","-0.0584883370490486"
"ds566","Student","Stu_bea28f9a0aeb8a04d313f4cfa18b04d5","-0.0358114128250157","-1.40325444500328e-07","-0.0489771692549632"
"ds566","Student","Stu_bf909f840ce8b557b2ea2f691b3b4f28","0.0396791092976987","1.55480842847038e-07","-0.0392948753156933"
"ds566","Student","Stu_c173ab52470948ed16901395326d809d","0.520385825425831","2.0391089461162e-06","-0.0464645777043231"
"ds566","Student","Stu_c53888811393c8449e025843734eba8c","0.242574433085493","9.50517236319676e-07","-0.0503478615217185"
"ds566","Student","Stu_c69fe695273ca1d3958e93de94186460","0.264007203648644","1.03450060415952e-06","-0.0518668970643372"
"ds566","Student","Stu_c7d1e46baecb6824c9b24d081107c240","0.210170578138879","8.23544157342703e-07","-0.0569225096066012"
"ds566","Student","Stu_ce7b7938cb45cd04eccc0f72884d7973","0.244935338703922","9.5976834104286e-07","-0.0557827419989524"
"ds566","Student","Stu_ce9455c11ce0b249cdc835cd70bdf89d","0.18589494866723","7.28421172031302e-07","-0.061201059524008"
"ds566","Student","Stu_d294ddfda1411e0093a191b7f84a6d49","0.126848126886061","4.97048800512181e-07","-0.0489696174180746"
"ds566","Student","Stu_d3f1e47e9b877e6870c45e389c37fd22","0.29331235833504","1.14933156259204e-06","-0.0568527987325613"
"ds566","Student","Stu_d480b06e6b834705d443125bb4443830","0.311155826942939","1.21925040874497e-06","-0.0492538738992719"
"ds566","Student","Stu_d9e87fc766b46420eaa1abe1c264a12b","0.338952884137983","1.32817195355402e-06","-0.0410850691075549"
"ds566","Student","Stu_de307d8809bd6592ead794f8fe653819","0.118659136689677","4.64960602960988e-07","-0.0483559507099631"
"ds566","Student","Stu_dfff0be16faa37dd90c9539feeb5944d","0.426298650370372","1.67043249299915e-06","-0.0481621344925922"
"ds566","Student","Stu_e76a25be6197515c3863b8622e3bc5e9","0.0607872890467751","2.38192315872556e-07","-0.0504247218677328"
"ds566","Student","Stu_eb3db0131bb6b8f72ce5d3b5f6b55964","0.333393620400636","1.30638822335467e-06","-0.0521426698748697"
"ds566","Student","Stu_f9b10a76ad5e9cdaef97cf2a9feef6b5","0.0409951082892902","1.60637526956638e-07","-0.049354612670434"
"ds566","Student","Stu_fafe2f5f18efc6827629a97c494a7c9f","-0.0305200327571295","-1.19591404665753e-07","-0.0476539706152106"
"ds566","Student","Stu_fb4e4582032dc1e08e8017a40bdfdc58","0.211449408371926","8.28555197308359e-07","-0.0460049667300253"
"ds566","Student","Stu_fc173c41b40eac7a0f148a2ed5074fe3","0.043605539721213","1.70866387594225e-07","-0.0505429203014377"
"ds104","Student","Stu_05ab66fb59c3daeaf6de4f1149cf5f9c","0.262253941247421","0.101396331926549","-4.33247188981291e-05"
"ds104","Student","Stu_074024a6c97f627f288ae28e86c37bf3","0.173288453252545","0.0658223059836801","-2.81246160466177e-05"
"ds104","Student","Stu_0f06ed58686471d9b227e80e077f0424","-0.0247576069115758","-0.0642775983458076","2.74645919321448e-05"
"ds104","Student","Stu_0ffb45cf505cfbc7de3f3d41f8354d24","0.188049857804147","0.177714075858292","-7.59338354209768e-05"
"ds104","Student","Stu_14dcb0a3f7d28a5917903d16f1f0345e","0.0931795780447884","0.0562855797265916","-2.40497547923065e-05"
"ds104","Student","Stu_15e275259b046df9885c187fc0cec7d1","0.187880551075546","0.148868964482356","-6.36088694364783e-05"
"ds104","Student","Stu_1c1005660e379a642f7f7e073ee28a2e","0.545694406411564","0.171290773972486","-7.31892810242562e-05"
"ds104","Student","Stu_1c9535a1b1c55404b3b56c0126dc9b9c","0.140348577948073","-0.0567302618900562","2.42397590002011e-05"
"ds104","Student","Stu_1ebb3b0a610fcf14b32b0a0349b8823d","-0.0853226480929804","-0.040673294336938","1.73789229879165e-05"
"ds104","Student","Stu_1fd226d9b77d6e4f72012f90386c904a","0.0571679504049048","-0.112726501780289","4.81658843984447e-05"
"ds104","Student","Stu_212d07ed66dd7f62493b0eeae8c20a1e","-0.345097406715726","-0.0714053451270966","3.05101421982046e-05"
"ds104","Student","Stu_2393de512fa3dd4d211950f3cd5db42e","-0.317190936417931","-0.1204029459355","5.14458825881489e-05"
"ds104","Student","Stu_264400fad6c8afaed08777ea40511e31","0.144589980997368","0.111160372651936","-4.74967072896197e-05"
"ds104","Student","Stu_2ff777c6635c43e5d4b12a601774bc20","0.1556399934025","0.0625955403314224","-2.67458806212033e-05"
"ds104","Student","Stu_3052106ae3266694fd73d1655c9793d4","-0.0167992646612252","0.0502599842452497","-2.14751327575362e-05"
"ds104","Student","Stu_3080e0d9e3b8e933056ecda61e502bb0","-0.10282830561115","-0.109516673670537","4.67943860619264e-05"
"ds104","Student","Stu_3450e76a9e9e688a7337e3cbc03e97fb","-0.391019002376675","-0.18608651643968","7.95112196102068e-05"
"ds104","Student","Stu_34ab397a08b8ff8b4ddb78a77abf2a0e","0.179789104354912","0.173656019768663","-7.4199905445252e-05"
"ds104","Student","Stu_3691db70b2b4b0b007cf5d871fce5288","0.231362001224035","0.171207721360578","-7.31537942270881e-05"
"ds104","Student","Stu_3b1595ac6682dcbb53ef9f866fc4afce","-0.493965295833683","-0.240286115173272","0.000102669674506043"
"ds104","Student","Stu_3e8f0d079dcb903175d80a19b6f42c92","0.0414241081717939","-0.00506418984371191","2.1638317408219e-06"
"ds104","Student","Stu_3fe6d313e9466f655e1ad1f7783e88fe","-0.365685478757969","-0.0772844621108966","3.30221767644734e-05"
"ds104","Student","Stu_43b4e08f1fbdbfe2f7c9b551c85b43d3","0.255901518257762","0.0327992717462183","-1.4014503300747e-05"
"ds104","Student","Stu_43d40553c42b7102947855f4af8bdafb","0.156330390508131","-0.00882129278692431","3.76917017657444e-06"
"ds104","Student","Stu_47c5ad6372c5e8c95ddb416b850b83b3","0.366322425024449","0.0111419368880068","-4.76073714385717e-06"
"ds104","Student","Stu_4e57c22a453853959c5cb4e9bb6f1444","0.178391578500344","0.118046617801412","-5.04390685140944e-05"
"ds104","Student","Stu_5059f8f8e2965458c47023fb052e13fb","0.384298877338288","0.131192234580606","-5.60559398631852e-05"
"ds104","Student","Stu_521b6c2924daac25ac846836eabadfa9","0.0461278035478988","0.0577031458517997","-2.46554537631396e-05"
"ds104","Student","Stu_522c051b94c5c96b1f4c0981f1555466","0.264493044133757","0.177634918524535","-7.59000130018756e-05"
"ds104","Student","Stu_55044f038c346a3b823d972c4cd28306","-0.1971750753799","-0.080280977324495","3.43025305685653e-05"
"ds104","Student","Stu_58620b7004c9fd19e0d024901fddbbe5","0.333963239012604","-0.0617817282338104","2.63981542321415e-05"
"ds104","Student","Stu_59f88d48f6cd9c48bccd8dde03a1da3d","0.0238364810452447","-0.0693799928279097","2.96447477863485e-05"
"ds104","Student","Stu_5e17090784717fabdf3e311e7c19be7f","-0.0180464820574263","-0.000682388372046882","2.9157153751577e-07"
"ds104","Student","Stu_5e39b6235831ca4dd469cbfed70fa19f","-0.00201556166575964","0.101249545783944","-4.32619999787593e-05"
"ds104","Student","Stu_5f2f5328ed790e7b4b6e793e8b6b9707","-0.0359163838203444","-0.076977195590251","3.28908876400954e-05"
"ds104","Student","Stu_5f94ea02b873bf4b6daa4625385e28d9","0.234017887748432","0.17624616450661","-7.53066248950077e-05"
"ds104","Student","Stu_61b3df50ac48e568821c6bce350c4073","-0.622424808011483","-0.110926789083661","4.7396901485579e-05"
"ds104","Student","Stu_626a307c8129fa533e5fb242d3fe6e49","0.0267497359475359","0.0207722796355919","-8.87559893919317e-06"
"ds104","Student","Stu_63d21403821b334a50473a3567e4b4f0","0.0652173592298796","0.121137685132469","-5.17598226347687e-05"
"ds104","Student","Stu_65c466bb15984c79b2152eb539a7a4f2","0.223272515589847","0.0846329990208143","-3.61620664417976e-05"
"ds104","Student","Stu_6638d6f73a1e9e6a650af4787b3fc103","0.251945865673027","0.0487714877833999","-2.08391266065719e-05"
"ds104","Student","Stu_669a086bc43019f8049b5b804f877550","0.243009970800892","0.0541354685168224","-2.31310532772414e-05"
"ds104","Student","Stu_68141ac4be9c16fd6c548900eafd8ac0","-0.395527667717976","-0.163159334593584","6.97148720527038e-05"
"ds104","Student","Stu_6d0a294380bd9afb0d6412c7ec4cddca","-0.107400060272859","-0.109465922421581","4.67727010211271e-05"
"ds104","Student","Stu_72bf1d76785aea9ef44a000f182fced6","0.257109284079603","0.00283391927740068","-1.21087966142912e-06"
"ds104","Student","Stu_75bd334c752d0171576cc89fbfe4aa82","0.436323237068717","0.166185215840012","-7.10077734025828e-05"
"ds104","Student","Stu_7655499a3faad04774646a0d75de2ad8","0.231141432895213","0.166467636837559","-7.11284465087709e-05"
"ds104","Student","Stu_7662f2fee5198418116bb156fdb40711","0.672414737151785","0.288111886446327","-0.000123104714483548"
"ds104","Student","Stu_772964e89ddfa3574562d856b80bd92f","-0.193024291049926","-0.0737449426137363","3.15098075856751e-05"
"ds104","Student","Stu_78299e6d1e97ed605e67141278da5db0","-0.396530363163963","-0.154245125090233","6.59060003352193e-05"
"ds104","Student","Stu_7ee4b5e1a58b07fc986dad25fcd7ab39","-0.0666632816415871","-0.09732031324017","4.15831138473784e-05"
"ds104","Student","Stu_7f4c5c4a9fe26e01ad09f967653b826b","-0.159795726380036","-0.0996756139901054","4.25894889397775e-05"
"ds104","Student","Stu_82631c60e5fbe1d4a54c0b9c275a811c","-0.16344759687605","-0.148455986407656","6.34324117810828e-05"
"ds104","Student","Stu_8903667738e041157ac32c60bcc75a2f","-0.282514810717469","-0.0844538167059449","3.60855052558481e-05"
"ds104","Student","Stu_8b6b1d74c0920d53402a48f86ce2c6d7","-0.208839868911764","-0.0340275758711667","1.45393342282933e-05"
"ds104","Student","Stu_924f4d05f2c1c2583a399f0f5469e05d","-0.0304255684543544","-0.0355596944401993","1.51939792737376e-05"
"ds104","Student","Stu_92535797f9324d733c7cfbf7e00d525c","-0.136260091728183","0.112426271284511","-4.80376016333083e-05"
"ds104","Student","Stu_9310fee7cb6e03326240fa67933953bb","0.228949851839104","0.127223566006046","-5.43602034679355e-05"
"ds104","Student","Stu_93be94bdb407f7620b9904d7a36e06fa","-0.0169272852105174","0.0745627956811181","-3.18592606040541e-05"
"ds104","Student","Stu_9555e202aa65e74106d7503de2d40237","0.135379001569322","0.0213967381816494","-9.14241816684602e-06"
"ds104","Student","Stu_971412ab034985d16434fa7c420b79a0","-0.297966835495807","-0.17564387136976","7.50492765239919e-05"
"ds104","Student","Stu_98c63c8234d9f3f8abb526e8da601c30","0.177868907631273","0.0444777378165077","-1.9004489132021e-05"
"ds104","Student","Stu_99d96451f08971675f1969f1284dbbd0","0.0856663449399952","0.00506252085883936","-2.16311861541515e-06"
"ds104","Student","Stu_9a632cb3970031e8c23ad89346aa1e8f","-0.447712202503802","-0.124096939065975","5.30242554044889e-05"
"ds104","Student","Stu_9c472ef193f6d40ea4e5141e8c66cb3f","-0.179189642818655","-0.0785914286708251","3.35806186503118e-05"
"ds104","Student","Stu_9f4d8985c78a92f96132b85cdf99f4d1","-0.287715474436536","-0.117993087822635","5.0416196175036e-05"
"ds104","Student","Stu_a43447a7ffaf193c1a712587c59072fb","-0.0714756600632759","-0.110208978629402","4.70901947678698e-05"
"ds104","Student","Stu_ab2615a9115e377e988c3caf030a7b1a","0.175319086952756","0.083774522310638","-3.57952557155879e-05"
"ds104","Student","Stu_abb19fbc44fa2c6766639769735b7160","-0.444242951834512","-0.225055858521094","9.61620762954893e-05"
"ds104","Student","Stu_abd6fd052576e5a1d918fb021c28e98e","-0.516224051870536","-0.238112948340093","0.00010174112176279"
"ds104","Student","Stu_ac1cf0f5d553a5061dc2d608aa4d5414","0.0632246397365905","0.07781121366464","-3.3247247657685e-05"
"ds104","Student","Stu_ae174a2a1d6b918fe0a5e1cd09100689","0.462421475820048","0.0652382445155946","-2.78750577199677e-05"
"ds104","Student","Stu_b4f7dee9add099e55e8c3d61dd8ebda0","-0.0737401147360155","-0.0691711466811476","2.95555118107514e-05"
"ds104","Student","Stu_c09490cd7e4c5204f24cbfb8466e0621","0.102721667519154","0.0199803325917303","-8.53721507060941e-06"
"ds104","Student","Stu_cb49d993980ff889f46bfdb126056be1","-0.0426957753752096","-0.02518974011703","1.07630955573207e-05"
"ds104","Student","Stu_cbc8ab516c12bb7972c4a139c56745a8","0.00860077837810319","-0.10915314575218","4.66390575152702e-05"
"ds104","Student","Stu_cc05823f952ac42b6ab6e2a8a3d35b26","0.136701317724825","0.144574793816204","-6.1774052205157e-05"
"ds104","Student","Stu_cf298740683e65ed76eb522b587d5819","0.0530641989401973","-0.131953790345018","5.63813381176538e-05"
"ds104","Student","Stu_d0f1ca26aa1b192dc3056a9d2d6b623f","-0.0641708902332505","0.0312067383914243","-1.333404416952e-05"
"ds104","Student","Stu_d2ac56a017e2639b1925598037cbe0c6","0.0525309378985158","0.00844190490400244","-3.6070649695256e-06"
"ds104","Student","Stu_d4e956edfcd6b6d6a5ef09aeec351d95","0.00621811834420524","0.0591685958950653","-2.52816126189621e-05"
"ds104","Student","Stu_d55c554fa870dc2a4fc3522989cfca62","0.0626112040031678","0.0893678616794797","-3.8185182957063e-05"
"ds104","Student","Stu_d855b327ab4849f3298fe713f83bc319","0.34115666888818","0.0548492599721528","-2.34360427533546e-05"
"ds104","Student","Stu_d8dc4d3e4954059fc80124bf6b720f80","0.443711380099025","0.194299956597378","-8.30206659506979e-05"
"ds104","Student","Stu_d93963ded0b5a0e9c0b5feb3ab4f4741","0.510978462443436","0.251879302712941","-0.000107623222447534"
"ds104","Student","Stu_daa5253ad0e596e2c243742d0dc0385d","0.351172948747325","0.192690536022828","-8.23329912325262e-05"
"ds104","Student","Stu_dc4213457a9170b8a274763d3b351d90","-0.0720323918662649","-0.0507100231880838","2.1667425815096e-05"
"ds104","Student","Stu_df41831666bdaed368854c3a7645dd2e","-0.141713161011696","0.0268947810196064","-1.14916270180786e-05"
"ds104","Student","Stu_dff7be1fc5c90988a5d588c45662b425","0.333244401542823","0.112991634629631","-4.82791706086078e-05"
"ds104","Student","Stu_e007d785256f56b8c3269d65c18fa831","-0.340012073001918","-0.101943484735753","4.35585068587258e-05"
"ds104","Student","Stu_e3fa3e8c100d83329724352d0654bc59","-0.291338014611433","-0.0379590522539552","1.62191791092929e-05"
"ds104","Student","Stu_e449d65366ebff9f24f7e421829833a8","0.62322724358096","0.294589918082793","-0.000125872653858972"
"ds104","Student","Stu_e5216727eb013dfaec381e7fb5cb2de7","0.20959952052616","0.0108971805073015","-4.65615741014193e-06"
"ds104","Student","Stu_e5fa4e3ee5b42818315e85a92995bfad","0.311069154228764","0.133347554662633","-5.69768670300274e-05"
"ds104","Student","Stu_e82c052e7a5949770d40901fe80d71bc","0.062512814687139","0.0618000642407267","-2.640598885821e-05"
"ds104","Student","Stu_e9622dd91c3b380c428de9154310df6c","-0.214922236634537","-0.0737309415492065","3.15038251978164e-05"
"ds104","Student","Stu_f0c14e773f28386c324f6d69428e04ad","-0.0626087720939733","-0.085762824117772","3.66448191587815e-05"
"ds104","Student","Stu_f10df54e49b74f6b3c7225d18a1aa76f","-0.0897211447435445","-0.0854153177987927","3.64963363359906e-05"
"ds104","Student","Stu_f2ba74102ce3fe6777004b0f0fd99c13","-0.122046681260636","0.0321405255282392","-1.37330336047838e-05"
"ds104","Student","Stu_f416eff41c520b150126d21f1e8770b9","-0.813833747540091","-0.312518079435033","0.000133533015295999"
"ds104","Student","Stu_f46a42b5a4992281e25d4ec799ebdebb","0.0931393309768389","-0.0468015988812486","1.99974306465241e-05"
"ds104","Student","Stu_f52b80bf543984bdfd5fbeb5beb4d2e0","-0.256635656565548","-0.0512574715647773","2.19013400660441e-05"
"ds104","Student","Stu_fa23fc3d1c2c38971aab83c94ad84f35","0.121104016256998","0.0447372399645445","-1.91153694508998e-05"
"ds104","Student","Stu_fdf4263f3c3f4afab5745a6622af43f2","0.0434972233325238","-0.0468695017224341","2.00264442355845e-05"
"ds1980","Student","Stu_041fb849e3666445b89f38291a16e14f","0.114559855654652","0.106207031848443","-8.16463233647563e-05"
"ds1980","Student","Stu_0cfe376b6d43e62ee45d406412aa2e42","-0.5256221340086","-0.556018555618532","0.000118796707094932"
"ds1980","Student","Stu_100febfa39c9fd2beffc1b3e1058c4d5","-0.267529956111598","-0.319741363665184","-0.000270241953533824"
"ds1980","Student","Stu_123da00b8dbc39e3a689c2f0283a9efe","0.0241875138690685","0.0454749779038202","0.000157312219261521"
"ds1980","Student","Stu_13bf8e0a32ed009a4de8dbe087d3048a","0.523293787393317","0.505888249044157","-0.000130404315254478"
"ds1980","Student","Stu_159a92e0338a2b3ee6cb997255e76184","0.176740451967888","0.221213696210457","0.000271344015232458"
"ds1980","Student","Stu_1a51cc2d4927dafba7cd5d47c9347b4f","0.216579956675095","0.172273359318159","-0.000156353881222316"
"ds1980","Student","Stu_1ca56c6272e0d436f94190c07595dd9b","-0.0681006118313486","0.0280692686318265","0.000103731447410295"
"ds1980","Student","Stu_22900f3c373f7c868dcc37d9c279dd57","-0.365640271591809","-0.388324361388295","2.53158269745323e-05"
"ds1980","Student","Stu_237e771231f0fb2e6571f2a7d3b5e7c5","0.296094500391459","0.348562615088522","-8.90349347793909e-05"
"ds1980","Student","Stu_250fc4b5b739682732758be79155a134","0.476270350158867","0.496743280887559","0.00028403486148567"
"ds1980","Student","Stu_25179d7ea8d998ff7786c2ff39b8c442","-0.0216853495180951","0.134183211365027","0.000541165356853875"
"ds1980","Student","Stu_25feba966f84b4bbc108d7605e041ac0","0.512753038867105","0.501463261217464","0.00031632973707963"
"ds1980","Student","Stu_28cdf332b1000cfc23471260a1d457df","0.335685761471153","0.334874714044941","0.000120607842095498"
"ds1980","Student","Stu_29e247b9a5b28c613c8eaab020f83d6f","-0.15958873378744","-0.254916407110418","-0.000437089185884472"
"ds1980","Student","Stu_2aa8006c8ea1d18c8a92ac48318e6544","0.0428659254567695","0.0107931103056318","-0.000134196094864863"
"ds1980","Student","Stu_2abd1e4d34f95967ffe60d26b3b789f4","0.449392808255985","0.380610260847417","-0.000182415237180578"
"ds1980","Student","Stu_3111cf0f0c395df89fc442298823773c","0.431055676801083","0.412026414306009","0.000106857100789234"
"ds1980","Student","Stu_32a5200f9354f6c12c7f33a7f07a1051","-0.14436798665542","0.0466123469890201","0.000449606607143741"
"ds1980","Student","Stu_33f3f1aa8c1a5748602fbc2697f023ae","0.350680990656238","0.401746273188574","0.000396728698707431"
"ds1980","Student","Stu_34188f4af8eeedb926a7ffe15bca3437","-0.542806034328512","-0.441605299885928","0.000198254555040549"
"ds1980","Student","Stu_35932be1a46a6c5da47d6aebe14f8ba8","0.209731356245953","0.141204334015382","-0.00011509595658479"
"ds1980","Student","Stu_366102e3c0b0cf9e327325480729fd8d","-0.00208447314627138","0.0209437178209758","-2.14229390426235e-05"
"ds1980","Student","Stu_3999f8c7a7c336d41320eb0f8a870c7f","-0.966007991334526","-1.46472679916691","-0.00117627404090656"
"ds1980","Student","Stu_39d13dc6a82f74a488928cc76037e570","0.00469305047422412","0.471146424299017","0.00240979888421549"
"ds1980","Student","Stu_3a5f8de4b132c2dbdaf4f6c0bc99f1c9","0.36516518186143","0.346905505500602","0.000211072310397839"
"ds1980","Student","Stu_3c2c15fc80ac425fec47f11fae1b185d","-0.413769643617929","-0.340528825061194","-2.18743937756337e-05"
"ds1980","Student","Stu_3c4b15a44d99caec27e540063ce1d38b","-0.0709444189255824","-0.124950910763497","-7.57620316813223e-05"
"ds1980","Student","Stu_3d51ae1a381d46e03356714d127c92b3","0.735787829633343","0.681284208974977","-0.000171170805015859"
"ds1980","Student","Stu_3f92af0cda94f210ff122a43876dae8e","0.226886199387098","-0.0237584285544634","-0.000415872121364788"
"ds1980","Student","Stu_401fca6dce592c44d5fedadeecdce67c","0.148685335978107","0.209659858128843","0.000110117248908006"
"ds1980","Student","Stu_42447e13f032eb47225ce08b4dbc6199","-0.27000221746685","-0.37939198785458","-0.00077335279448535"
"ds1980","Student","Stu_44c8e101e166311d3385fa383e49c25c","0.317477968639239","0.383412050370568","-0.000121312529675048"
"ds1980","Student","Stu_4a05d52e2fd764975b37221277a88cbd","-0.234384361626342","-0.167029759147973","5.95561667603955e-05"
"ds1980","Student","Stu_4a46444a4496d37f74d54aca5b924bd6","0.249066079633585","0.40615666719051","0.000210173367729759"
"ds1980","Student","Stu_4adef25d9541addeab63426a70601856","0.694761953384419","0.704122630535993","-2.85142810171195e-05"
"ds1980","Student","Stu_4b26171ed7f7c381e8577fb3b84ed40d","0.0925491150885145","0.0849250372100585","5.44640012196451e-05"
"ds1980","Student","Stu_4c82ad4a84d12ab5867d6949a905ed0e","-0.154285440757271","-0.20235541935565","-0.000147827419357297"
"ds1980","Student","Stu_56155a34d6a92c2e4e981a555d0a4d3e","-0.448707023109848","-0.611604340626208","-0.000363232737202905"
"ds1980","Student","Stu_5c04d4a80dfb363c4dd73409e8367e59","-0.254689331246042","-0.164053395696705","0.000203204961151838"
"ds1980","Student","Stu_5d8b4579abf1c07b755291bd67cf8fc0","0.312236436709898","0.394725650992744","0.000298482145674607"
"ds1980","Student","Stu_60a385f6b3d29cdfd0b85c25c0af57f8","-1.1142240769514","-1.38333947536469","-0.000538919966401904"
"ds1980","Student","Stu_649fdcf129a16b4aff0801e16dea93a0","-0.384903512490023","-0.45342973734199","-8.36674998509581e-05"
"ds1980","Student","Stu_65808c89eae2e64bf14595d564244000","0.219704806079091","0.0492241589566858","-0.000502130133306879"
"ds1980","Student","Stu_6998a5d292928ce86f3e796992892e5d","0.307524972505073","0.265714014973235","-0.000236986785532287"
"ds1980","Student","Stu_6ad0f556ef5ed9f92732171716d4d408","-0.186256104231671","-0.217510506672118","-2.41679284562584e-05"
"ds1980","Student","Stu_6f38f7751c580f8b2a753919a27388e8","0.0695329129625299","0.208550101790749","0.000580598231578809"
